start,startPosition,end,endPosition,frequency
60,"[58.11058807, 179.6183167, 132.4685059]",58,"[59.44711685, 171.0057678, 156.4195709]",34
60,"[58.11058807, 179.6183167, 132.4685059]",59,"[61.01449585, 164.7238617, 161.7114258]",54
60,"[58.11058807, 179.6183167, 132.4685059]",61,"[55.12334442, 175.8678894, 138.8725739]",25
60,"[58.11058807, 179.6183167, 132.4685059]",62,"[52.44224548, 170.8167877, 146.372757]",34
60,"[58.11058807, 179.6183167, 132.4685059]",63,"[51.2840004, 165.7919006, 152.2144318]",36
60,"[58.11058807, 179.6183167, 132.4685059]",64,"[53.52826309, 158.8329773, 158.2172852]",27
60,"[58.11058807, 179.6183167, 132.4685059]",67,"[38.39342117, 68.10595703, 146.1607666]",2
60,"[58.11058807, 179.6183167, 132.4685059]",68,"[34.91020966, 78.02272034, 149.7407227]",1
60,"[58.11058807, 179.6183167, 132.4685059]",69,"[37.74136353, 88.42960358, 152.3104248]",12
60,"[58.11058807, 179.6183167, 132.4685059]",70,"[38.61865616, 99.38539124, 155.8343048]",47
60,"[58.11058807, 179.6183167, 132.4685059]",71,"[42.56768036, 109.0180054, 158.2352905]",34
60,"[58.11058807, 179.6183167, 132.4685059]",72,"[44.20722198, 119.0409088, 160.3303223]",41
60,"[58.11058807, 179.6183167, 132.4685059]",73,"[52.19902039, 45.62580872, 145.0971375]",1
60,"[58.11058807, 179.6183167, 132.4685059]",74,"[47.07555389, 53.91043854, 149.5325928]",8
60,"[58.11058807, 179.6183167, 132.4685059]",75,"[41.41545105, 63.59588242, 153.7163696]",4
60,"[58.11058807, 179.6183167, 132.4685059]",76,"[38.3068924, 73.96008301, 156.2806091]",5
60,"[58.11058807, 179.6183167, 132.4685059]",77,"[40.96482849, 84.51644135, 159.3578491]",32
60,"[58.11058807, 179.6183167, 132.4685059]",78,"[43.03504944, 94.88861084, 162.0728912]",34
60,"[58.11058807, 179.6183167, 132.4685059]",79,"[46.01379776, 104.5724182, 166.0837097]",40
60,"[58.11058807, 179.6183167, 132.4685059]",80,"[47.95235062, 114.578186, 168.8221741]",36
60,"[58.11058807, 179.6183167, 132.4685059]",81,"[58.59506226, 43.15229034, 152.1497955]",33
60,"[58.11058807, 179.6183167, 132.4685059]",82,"[51.80251312, 50.55010223, 156.5683746]",3
60,"[58.11058807, 179.6183167, 132.4685059]",83,"[46.60237122, 60.04891205, 160.5887146]",7
60,"[58.11058807, 179.6183167, 132.4685059]",84,"[45.83430099, 71.89839172, 163.7348938]",2
60,"[58.11058807, 179.6183167, 132.4685059]",85,"[46.25086975, 81.35145569, 166.1690979]",29
60,"[58.11058807, 179.6183167, 132.4685059]",86,"[47.44469452, 90.94404602, 168.2020874]",6
60,"[58.11058807, 179.6183167, 132.4685059]",87,"[49.53035736, 99.92474365, 171.1462555]",29
60,"[58.11058807, 179.6183167, 132.4685059]",88,"[54.26541901, 110.3771667, 173.8651886]",35
60,"[58.11058807, 179.6183167, 132.4685059]",89,"[63.97809601, 42.09529877, 158.5378723]",28
60,"[58.11058807, 179.6183167, 132.4685059]",90,"[57.71652222, 49.43274689, 163.1681366]",3
60,"[58.11058807, 179.6183167, 132.4685059]",91,"[53.56635666, 57.96323395, 167.4579163]",3
60,"[58.11058807, 179.6183167, 132.4685059]",92,"[51.61279297, 68.16239166, 169.7157898]",6
60,"[58.11058807, 179.6183167, 132.4685059]",93,"[53.16075134, 77.81087494, 171.5006256]",7
60,"[58.11058807, 179.6183167, 132.4685059]",94,"[54.0082016, 87.26881409, 174.2900696]",5
60,"[58.11058807, 179.6183167, 132.4685059]",95,"[56.42819214, 97.26829529, 177.4585419]",14
60,"[58.11058807, 179.6183167, 132.4685059]",96,"[61.06736755, 107.1714401, 179.7997131]",10
60,"[58.11058807, 179.6183167, 132.4685059]",100,"[35.30825043, 95.48200989, 113.3798218]",1
60,"[58.11058807, 179.6183167, 132.4685059]",102,"[35.51337051, 117.5408096, 121.3166046]",11
60,"[58.11058807, 179.6183167, 132.4685059]",103,"[40.78121948, 126.900856, 125.0102386]",4
60,"[58.11058807, 179.6183167, 132.4685059]",104,"[40.50615692, 136.464386, 128.2812347]",7
60,"[58.11058807, 179.6183167, 132.4685059]",110,"[33.60301971, 113.0844498, 127.6641922]",31
60,"[58.11058807, 179.6183167, 132.4685059]",111,"[37.79614639, 122.8765488, 130.7914734]",23
60,"[58.11058807, 179.6183167, 132.4685059]",112,"[40.14897156, 133.2258759, 134.9244537]",9
60,"[58.11058807, 179.6183167, 132.4685059]",113,"[43.21297455, 64.83757019, 116.3175049]",2
60,"[58.11058807, 179.6183167, 132.4685059]",116,"[33.36973572, 85.51229858, 126.1075974]",1
60,"[58.11058807, 179.6183167, 132.4685059]",118,"[32.5107193, 107.2374268, 133.7828674]",27
60,"[58.11058807, 179.6183167, 132.4685059]",119,"[35.56945419, 117.6499405, 136.7276917]",26
60,"[58.11058807, 179.6183167, 132.4685059]",120,"[39.7204895, 128.117981, 141.1881561]",8
60,"[58.11058807, 179.6183167, 132.4685059]",124,"[36.35282898, 82.27735138, 133.3805237]",1
61,"[55.12334442, 175.8678894, 138.8725739]",11,"[60.28677368, 160.8241577, 110.6608505]",4
61,"[55.12334442, 175.8678894, 138.8725739]",12,"[55.97764587, 158.2496948, 112.2365341]",2
61,"[55.12334442, 175.8678894, 138.8725739]",13,"[51.21172333, 155.2554626, 116.4246902]",5
61,"[55.12334442, 175.8678894, 138.8725739]",14,"[48.48796844, 151.4735107, 121.1464615]",8
61,"[55.12334442, 175.8678894, 138.8725739]",15,"[44.11364746, 149.526535, 128.9738159]",9
61,"[55.12334442, 175.8678894, 138.8725739]",16,"[64.83947754, 153.8170471, 109.4194031]",6
61,"[55.12334442, 175.8678894, 138.8725739]",18,"[53.5224762, 150.5645752, 113.4942017]",9
61,"[55.12334442, 175.8678894, 138.8725739]",19,"[49.99071884, 146.2094421, 119.2557526]",5
61,"[55.12334442, 175.8678894, 138.8725739]",20,"[46.10832214, 142.8703003, 125.5641327]",6
61,"[55.12334442, 175.8678894, 138.8725739]",30,"[47.07077408, 112.9485016, 79.29278564]",1
61,"[55.12334442, 175.8678894, 138.8725739]",40,"[54.50421906, 66.29293823, 72.03175354]",1
61,"[55.12334442, 175.8678894, 138.8725739]",55,"[66.18732452, 184.2788849, 136.6307373]",12
61,"[55.12334442, 175.8678894, 138.8725739]",56,"[61.64362335, 180.326355, 143.5522919]",8
61,"[55.12334442, 175.8678894, 138.8725739]",57,"[59.63084793, 175.063736, 149.9863586]",36
61,"[55.12334442, 175.8678894, 138.8725739]",58,"[59.44711685, 171.0057678, 156.4195709]",31
61,"[55.12334442, 175.8678894, 138.8725739]",59,"[61.01449585, 164.7238617, 161.7114258]",32
61,"[55.12334442, 175.8678894, 138.8725739]",60,"[58.11058807, 179.6183167, 132.4685059]",22
61,"[55.12334442, 175.8678894, 138.8725739]",62,"[52.44224548, 170.8167877, 146.372757]",48
61,"[55.12334442, 175.8678894, 138.8725739]",63,"[51.2840004, 165.7919006, 152.2144318]",34
61,"[55.12334442, 175.8678894, 138.8725739]",64,"[53.52826309, 158.8329773, 158.2172852]",24
61,"[55.12334442, 175.8678894, 138.8725739]",65,"[50.00776672, 49.17176437, 136.3733978]",1
61,"[55.12334442, 175.8678894, 138.8725739]",67,"[38.39342117, 68.10595703, 146.1607666]",1
61,"[55.12334442, 175.8678894, 138.8725739]",68,"[34.91020966, 78.02272034, 149.7407227]",1
61,"[55.12334442, 175.8678894, 138.8725739]",69,"[37.74136353, 88.42960358, 152.3104248]",9
61,"[55.12334442, 175.8678894, 138.8725739]",70,"[38.61865616, 99.38539124, 155.8343048]",33
61,"[55.12334442, 175.8678894, 138.8725739]",71,"[42.56768036, 109.0180054, 158.2352905]",37
61,"[55.12334442, 175.8678894, 138.8725739]",72,"[44.20722198, 119.0409088, 160.3303223]",22
61,"[55.12334442, 175.8678894, 138.8725739]",73,"[52.19902039, 45.62580872, 145.0971375]",1
61,"[55.12334442, 175.8678894, 138.8725739]",74,"[47.07555389, 53.91043854, 149.5325928]",2
61,"[55.12334442, 175.8678894, 138.8725739]",75,"[41.41545105, 63.59588242, 153.7163696]",2
61,"[55.12334442, 175.8678894, 138.8725739]",76,"[38.3068924, 73.96008301, 156.2806091]",4
61,"[55.12334442, 175.8678894, 138.8725739]",77,"[40.96482849, 84.51644135, 159.3578491]",17
61,"[55.12334442, 175.8678894, 138.8725739]",78,"[43.03504944, 94.88861084, 162.0728912]",21
61,"[55.12334442, 175.8678894, 138.8725739]",79,"[46.01379776, 104.5724182, 166.0837097]",17
61,"[55.12334442, 175.8678894, 138.8725739]",80,"[47.95235062, 114.578186, 168.8221741]",13
61,"[55.12334442, 175.8678894, 138.8725739]",81,"[58.59506226, 43.15229034, 152.1497955]",15
61,"[55.12334442, 175.8678894, 138.8725739]",82,"[51.80251312, 50.55010223, 156.5683746]",2
61,"[55.12334442, 175.8678894, 138.8725739]",83,"[46.60237122, 60.04891205, 160.5887146]",7
61,"[55.12334442, 175.8678894, 138.8725739]",84,"[45.83430099, 71.89839172, 163.7348938]",3
61,"[55.12334442, 175.8678894, 138.8725739]",85,"[46.25086975, 81.35145569, 166.1690979]",17
61,"[55.12334442, 175.8678894, 138.8725739]",86,"[47.44469452, 90.94404602, 168.2020874]",5
61,"[55.12334442, 175.8678894, 138.8725739]",87,"[49.53035736, 99.92474365, 171.1462555]",25
61,"[55.12334442, 175.8678894, 138.8725739]",88,"[54.26541901, 110.3771667, 173.8651886]",32
61,"[55.12334442, 175.8678894, 138.8725739]",89,"[63.97809601, 42.09529877, 158.5378723]",10
61,"[55.12334442, 175.8678894, 138.8725739]",90,"[57.71652222, 49.43274689, 163.1681366]",2
61,"[55.12334442, 175.8678894, 138.8725739]",91,"[53.56635666, 57.96323395, 167.4579163]",1
61,"[55.12334442, 175.8678894, 138.8725739]",92,"[51.61279297, 68.16239166, 169.7157898]",5
61,"[55.12334442, 175.8678894, 138.8725739]",93,"[53.16075134, 77.81087494, 171.5006256]",1
61,"[55.12334442, 175.8678894, 138.8725739]",94,"[54.0082016, 87.26881409, 174.2900696]",4
61,"[55.12334442, 175.8678894, 138.8725739]",95,"[56.42819214, 97.26829529, 177.4585419]",18
61,"[55.12334442, 175.8678894, 138.8725739]",96,"[61.06736755, 107.1714401, 179.7997131]",11
61,"[55.12334442, 175.8678894, 138.8725739]",101,"[34.88457489, 106.9163132, 117.4956055]",1
61,"[55.12334442, 175.8678894, 138.8725739]",102,"[35.51337051, 117.5408096, 121.3166046]",6
61,"[55.12334442, 175.8678894, 138.8725739]",103,"[40.78121948, 126.900856, 125.0102386]",2
61,"[55.12334442, 175.8678894, 138.8725739]",104,"[40.50615692, 136.464386, 128.2812347]",5
61,"[55.12334442, 175.8678894, 138.8725739]",109,"[32.83508301, 101.4815216, 122.8433228]",2
61,"[55.12334442, 175.8678894, 138.8725739]",110,"[33.60301971, 113.0844498, 127.6641922]",17
61,"[55.12334442, 175.8678894, 138.8725739]",111,"[37.79614639, 122.8765488, 130.7914734]",24
61,"[55.12334442, 175.8678894, 138.8725739]",112,"[40.14897156, 133.2258759, 134.9244537]",5
61,"[55.12334442, 175.8678894, 138.8725739]",113,"[43.21297455, 64.83757019, 116.3175049]",3
61,"[55.12334442, 175.8678894, 138.8725739]",117,"[33.1611557, 96.23550415, 129.6477661]",1
61,"[55.12334442, 175.8678894, 138.8725739]",118,"[32.5107193, 107.2374268, 133.7828674]",33
61,"[55.12334442, 175.8678894, 138.8725739]",119,"[35.56945419, 117.6499405, 136.7276917]",24
61,"[55.12334442, 175.8678894, 138.8725739]",120,"[39.7204895, 128.117981, 141.1881561]",7
62,"[52.44224548, 170.8167877, 146.372757]",11,"[60.28677368, 160.8241577, 110.6608505]",9
62,"[52.44224548, 170.8167877, 146.372757]",12,"[55.97764587, 158.2496948, 112.2365341]",1
62,"[52.44224548, 170.8167877, 146.372757]",13,"[51.21172333, 155.2554626, 116.4246902]",11
62,"[52.44224548, 170.8167877, 146.372757]",14,"[48.48796844, 151.4735107, 121.1464615]",20
62,"[52.44224548, 170.8167877, 146.372757]",15,"[44.11364746, 149.526535, 128.9738159]",11
62,"[52.44224548, 170.8167877, 146.372757]",16,"[64.83947754, 153.8170471, 109.4194031]",6
62,"[52.44224548, 170.8167877, 146.372757]",18,"[53.5224762, 150.5645752, 113.4942017]",18
62,"[52.44224548, 170.8167877, 146.372757]",19,"[49.99071884, 146.2094421, 119.2557526]",10
62,"[52.44224548, 170.8167877, 146.372757]",20,"[46.10832214, 142.8703003, 125.5641327]",9
62,"[52.44224548, 170.8167877, 146.372757]",22,"[75.83336639, 104.5458603, 79.74345398]",1
62,"[52.44224548, 170.8167877, 146.372757]",30,"[47.07077408, 112.9485016, 79.29278564]",1
62,"[52.44224548, 170.8167877, 146.372757]",39,"[59.72214127, 62.80955505, 65.33495331]",4
62,"[52.44224548, 170.8167877, 146.372757]",40,"[54.50421906, 66.29293823, 72.03175354]",2
62,"[52.44224548, 170.8167877, 146.372757]",41,"[49.3511467, 70.0541687, 80.31544495]",2
62,"[52.44224548, 170.8167877, 146.372757]",45,"[120.5362473, 44.73541641, 83.17926025]",1
62,"[52.44224548, 170.8167877, 146.372757]",55,"[66.18732452, 184.2788849, 136.6307373]",17
62,"[52.44224548, 170.8167877, 146.372757]",56,"[61.64362335, 180.326355, 143.5522919]",13
62,"[52.44224548, 170.8167877, 146.372757]",57,"[59.63084793, 175.063736, 149.9863586]",57
62,"[52.44224548, 170.8167877, 146.372757]",58,"[59.44711685, 171.0057678, 156.4195709]",63
62,"[52.44224548, 170.8167877, 146.372757]",59,"[61.01449585, 164.7238617, 161.7114258]",64
62,"[52.44224548, 170.8167877, 146.372757]",60,"[58.11058807, 179.6183167, 132.4685059]",30
62,"[52.44224548, 170.8167877, 146.372757]",61,"[55.12334442, 175.8678894, 138.8725739]",40
62,"[52.44224548, 170.8167877, 146.372757]",63,"[51.2840004, 165.7919006, 152.2144318]",55
62,"[52.44224548, 170.8167877, 146.372757]",64,"[53.52826309, 158.8329773, 158.2172852]",42
62,"[52.44224548, 170.8167877, 146.372757]",67,"[38.39342117, 68.10595703, 146.1607666]",2
62,"[52.44224548, 170.8167877, 146.372757]",68,"[34.91020966, 78.02272034, 149.7407227]",3
62,"[52.44224548, 170.8167877, 146.372757]",69,"[37.74136353, 88.42960358, 152.3104248]",17
62,"[52.44224548, 170.8167877, 146.372757]",70,"[38.61865616, 99.38539124, 155.8343048]",53
62,"[52.44224548, 170.8167877, 146.372757]",71,"[42.56768036, 109.0180054, 158.2352905]",55
62,"[52.44224548, 170.8167877, 146.372757]",72,"[44.20722198, 119.0409088, 160.3303223]",39
62,"[52.44224548, 170.8167877, 146.372757]",73,"[52.19902039, 45.62580872, 145.0971375]",1
62,"[52.44224548, 170.8167877, 146.372757]",74,"[47.07555389, 53.91043854, 149.5325928]",4
62,"[52.44224548, 170.8167877, 146.372757]",75,"[41.41545105, 63.59588242, 153.7163696]",4
62,"[52.44224548, 170.8167877, 146.372757]",76,"[38.3068924, 73.96008301, 156.2806091]",4
62,"[52.44224548, 170.8167877, 146.372757]",77,"[40.96482849, 84.51644135, 159.3578491]",36
62,"[52.44224548, 170.8167877, 146.372757]",78,"[43.03504944, 94.88861084, 162.0728912]",42
62,"[52.44224548, 170.8167877, 146.372757]",79,"[46.01379776, 104.5724182, 166.0837097]",43
62,"[52.44224548, 170.8167877, 146.372757]",80,"[47.95235062, 114.578186, 168.8221741]",36
62,"[52.44224548, 170.8167877, 146.372757]",81,"[58.59506226, 43.15229034, 152.1497955]",31
62,"[52.44224548, 170.8167877, 146.372757]",82,"[51.80251312, 50.55010223, 156.5683746]",9
62,"[52.44224548, 170.8167877, 146.372757]",83,"[46.60237122, 60.04891205, 160.5887146]",7
62,"[52.44224548, 170.8167877, 146.372757]",84,"[45.83430099, 71.89839172, 163.7348938]",6
62,"[52.44224548, 170.8167877, 146.372757]",85,"[46.25086975, 81.35145569, 166.1690979]",34
62,"[52.44224548, 170.8167877, 146.372757]",86,"[47.44469452, 90.94404602, 168.2020874]",12
62,"[52.44224548, 170.8167877, 146.372757]",87,"[49.53035736, 99.92474365, 171.1462555]",44
62,"[52.44224548, 170.8167877, 146.372757]",88,"[54.26541901, 110.3771667, 173.8651886]",68
62,"[52.44224548, 170.8167877, 146.372757]",89,"[63.97809601, 42.09529877, 158.5378723]",18
62,"[52.44224548, 170.8167877, 146.372757]",90,"[57.71652222, 49.43274689, 163.1681366]",7
62,"[52.44224548, 170.8167877, 146.372757]",91,"[53.56635666, 57.96323395, 167.4579163]",4
62,"[52.44224548, 170.8167877, 146.372757]",92,"[51.61279297, 68.16239166, 169.7157898]",7
62,"[52.44224548, 170.8167877, 146.372757]",93,"[53.16075134, 77.81087494, 171.5006256]",3
62,"[52.44224548, 170.8167877, 146.372757]",94,"[54.0082016, 87.26881409, 174.2900696]",10
62,"[52.44224548, 170.8167877, 146.372757]",95,"[56.42819214, 97.26829529, 177.4585419]",29
62,"[52.44224548, 170.8167877, 146.372757]",96,"[61.06736755, 107.1714401, 179.7997131]",24
62,"[52.44224548, 170.8167877, 146.372757]",100,"[35.30825043, 95.48200989, 113.3798218]",2
62,"[52.44224548, 170.8167877, 146.372757]",101,"[34.88457489, 106.9163132, 117.4956055]",1
62,"[52.44224548, 170.8167877, 146.372757]",102,"[35.51337051, 117.5408096, 121.3166046]",19
62,"[52.44224548, 170.8167877, 146.372757]",103,"[40.78121948, 126.900856, 125.0102386]",5
62,"[52.44224548, 170.8167877, 146.372757]",104,"[40.50615692, 136.464386, 128.2812347]",10
62,"[52.44224548, 170.8167877, 146.372757]",109,"[32.83508301, 101.4815216, 122.8433228]",2
62,"[52.44224548, 170.8167877, 146.372757]",110,"[33.60301971, 113.0844498, 127.6641922]",33
62,"[52.44224548, 170.8167877, 146.372757]",111,"[37.79614639, 122.8765488, 130.7914734]",41
62,"[52.44224548, 170.8167877, 146.372757]",112,"[40.14897156, 133.2258759, 134.9244537]",14
62,"[52.44224548, 170.8167877, 146.372757]",113,"[43.21297455, 64.83757019, 116.3175049]",1
62,"[52.44224548, 170.8167877, 146.372757]",117,"[33.1611557, 96.23550415, 129.6477661]",2
62,"[52.44224548, 170.8167877, 146.372757]",118,"[32.5107193, 107.2374268, 133.7828674]",45
62,"[52.44224548, 170.8167877, 146.372757]",119,"[35.56945419, 117.6499405, 136.7276917]",46
62,"[52.44224548, 170.8167877, 146.372757]",120,"[39.7204895, 128.117981, 141.1881561]",14
62,"[52.44224548, 170.8167877, 146.372757]",124,"[36.35282898, 82.27735138, 133.3805237]",1
63,"[51.2840004, 165.7919006, 152.2144318]",11,"[60.28677368, 160.8241577, 110.6608505]",7
63,"[51.2840004, 165.7919006, 152.2144318]",12,"[55.97764587, 158.2496948, 112.2365341]",2
63,"[51.2840004, 165.7919006, 152.2144318]",13,"[51.21172333, 155.2554626, 116.4246902]",17
63,"[51.2840004, 165.7919006, 152.2144318]",14,"[48.48796844, 151.4735107, 121.1464615]",19
63,"[51.2840004, 165.7919006, 152.2144318]",15,"[44.11364746, 149.526535, 128.9738159]",15
63,"[51.2840004, 165.7919006, 152.2144318]",16,"[64.83947754, 153.8170471, 109.4194031]",12
63,"[51.2840004, 165.7919006, 152.2144318]",17,"[58.68668747, 152.7620544, 110.3483887]",3
63,"[51.2840004, 165.7919006, 152.2144318]",18,"[53.5224762, 150.5645752, 113.4942017]",25
63,"[51.2840004, 165.7919006, 152.2144318]",19,"[49.99071884, 146.2094421, 119.2557526]",16
63,"[51.2840004, 165.7919006, 152.2144318]",20,"[46.10832214, 142.8703003, 125.5641327]",21
63,"[51.2840004, 165.7919006, 152.2144318]",22,"[75.83336639, 104.5458603, 79.74345398]",1
63,"[51.2840004, 165.7919006, 152.2144318]",30,"[47.07077408, 112.9485016, 79.29278564]",1
63,"[51.2840004, 165.7919006, 152.2144318]",37,"[79.42001343, 61.13600922, 55.47006226]",1
63,"[51.2840004, 165.7919006, 152.2144318]",39,"[59.72214127, 62.80955505, 65.33495331]",5
63,"[51.2840004, 165.7919006, 152.2144318]",40,"[54.50421906, 66.29293823, 72.03175354]",2
63,"[51.2840004, 165.7919006, 152.2144318]",41,"[49.3511467, 70.0541687, 80.31544495]",2
63,"[51.2840004, 165.7919006, 152.2144318]",45,"[120.5362473, 44.73541641, 83.17926025]",2
63,"[51.2840004, 165.7919006, 152.2144318]",55,"[66.18732452, 184.2788849, 136.6307373]",28
63,"[51.2840004, 165.7919006, 152.2144318]",56,"[61.64362335, 180.326355, 143.5522919]",10
63,"[51.2840004, 165.7919006, 152.2144318]",57,"[59.63084793, 175.063736, 149.9863586]",69
63,"[51.2840004, 165.7919006, 152.2144318]",58,"[59.44711685, 171.0057678, 156.4195709]",83
63,"[51.2840004, 165.7919006, 152.2144318]",59,"[61.01449585, 164.7238617, 161.7114258]",90
63,"[51.2840004, 165.7919006, 152.2144318]",60,"[58.11058807, 179.6183167, 132.4685059]",49
63,"[51.2840004, 165.7919006, 152.2144318]",61,"[55.12334442, 175.8678894, 138.8725739]",40
63,"[51.2840004, 165.7919006, 152.2144318]",62,"[52.44224548, 170.8167877, 146.372757]",67
63,"[51.2840004, 165.7919006, 152.2144318]",64,"[53.52826309, 158.8329773, 158.2172852]",57
63,"[51.2840004, 165.7919006, 152.2144318]",67,"[38.39342117, 68.10595703, 146.1607666]",2
63,"[51.2840004, 165.7919006, 152.2144318]",68,"[34.91020966, 78.02272034, 149.7407227]",1
63,"[51.2840004, 165.7919006, 152.2144318]",69,"[37.74136353, 88.42960358, 152.3104248]",19
63,"[51.2840004, 165.7919006, 152.2144318]",70,"[38.61865616, 99.38539124, 155.8343048]",73
63,"[51.2840004, 165.7919006, 152.2144318]",71,"[42.56768036, 109.0180054, 158.2352905]",62
63,"[51.2840004, 165.7919006, 152.2144318]",72,"[44.20722198, 119.0409088, 160.3303223]",59
63,"[51.2840004, 165.7919006, 152.2144318]",73,"[52.19902039, 45.62580872, 145.0971375]",2
63,"[51.2840004, 165.7919006, 152.2144318]",74,"[47.07555389, 53.91043854, 149.5325928]",9
63,"[51.2840004, 165.7919006, 152.2144318]",75,"[41.41545105, 63.59588242, 153.7163696]",5
63,"[51.2840004, 165.7919006, 152.2144318]",76,"[38.3068924, 73.96008301, 156.2806091]",10
63,"[51.2840004, 165.7919006, 152.2144318]",77,"[40.96482849, 84.51644135, 159.3578491]",48
63,"[51.2840004, 165.7919006, 152.2144318]",78,"[43.03504944, 94.88861084, 162.0728912]",62
63,"[51.2840004, 165.7919006, 152.2144318]",79,"[46.01379776, 104.5724182, 166.0837097]",56
63,"[51.2840004, 165.7919006, 152.2144318]",80,"[47.95235062, 114.578186, 168.8221741]",35
63,"[51.2840004, 165.7919006, 152.2144318]",81,"[58.59506226, 43.15229034, 152.1497955]",52
63,"[51.2840004, 165.7919006, 152.2144318]",82,"[51.80251312, 50.55010223, 156.5683746]",7
63,"[51.2840004, 165.7919006, 152.2144318]",83,"[46.60237122, 60.04891205, 160.5887146]",7
63,"[51.2840004, 165.7919006, 152.2144318]",84,"[45.83430099, 71.89839172, 163.7348938]",8
63,"[51.2840004, 165.7919006, 152.2144318]",85,"[46.25086975, 81.35145569, 166.1690979]",48
63,"[51.2840004, 165.7919006, 152.2144318]",86,"[47.44469452, 90.94404602, 168.2020874]",14
63,"[51.2840004, 165.7919006, 152.2144318]",87,"[49.53035736, 99.92474365, 171.1462555]",46
63,"[51.2840004, 165.7919006, 152.2144318]",88,"[54.26541901, 110.3771667, 173.8651886]",60
63,"[51.2840004, 165.7919006, 152.2144318]",89,"[63.97809601, 42.09529877, 158.5378723]",29
63,"[51.2840004, 165.7919006, 152.2144318]",90,"[57.71652222, 49.43274689, 163.1681366]",3
63,"[51.2840004, 165.7919006, 152.2144318]",91,"[53.56635666, 57.96323395, 167.4579163]",6
63,"[51.2840004, 165.7919006, 152.2144318]",92,"[51.61279297, 68.16239166, 169.7157898]",10
63,"[51.2840004, 165.7919006, 152.2144318]",93,"[53.16075134, 77.81087494, 171.5006256]",10
63,"[51.2840004, 165.7919006, 152.2144318]",94,"[54.0082016, 87.26881409, 174.2900696]",10
63,"[51.2840004, 165.7919006, 152.2144318]",95,"[56.42819214, 97.26829529, 177.4585419]",32
63,"[51.2840004, 165.7919006, 152.2144318]",96,"[61.06736755, 107.1714401, 179.7997131]",19
63,"[51.2840004, 165.7919006, 152.2144318]",100,"[35.30825043, 95.48200989, 113.3798218]",3
63,"[51.2840004, 165.7919006, 152.2144318]",101,"[34.88457489, 106.9163132, 117.4956055]",2
63,"[51.2840004, 165.7919006, 152.2144318]",102,"[35.51337051, 117.5408096, 121.3166046]",16
63,"[51.2840004, 165.7919006, 152.2144318]",103,"[40.78121948, 126.900856, 125.0102386]",5
63,"[51.2840004, 165.7919006, 152.2144318]",104,"[40.50615692, 136.464386, 128.2812347]",15
63,"[51.2840004, 165.7919006, 152.2144318]",109,"[32.83508301, 101.4815216, 122.8433228]",2
63,"[51.2840004, 165.7919006, 152.2144318]",110,"[33.60301971, 113.0844498, 127.6641922]",44
63,"[51.2840004, 165.7919006, 152.2144318]",111,"[37.79614639, 122.8765488, 130.7914734]",46
63,"[51.2840004, 165.7919006, 152.2144318]",112,"[40.14897156, 133.2258759, 134.9244537]",12
63,"[51.2840004, 165.7919006, 152.2144318]",113,"[43.21297455, 64.83757019, 116.3175049]",1
63,"[51.2840004, 165.7919006, 152.2144318]",116,"[33.36973572, 85.51229858, 126.1075974]",3
63,"[51.2840004, 165.7919006, 152.2144318]",117,"[33.1611557, 96.23550415, 129.6477661]",3
63,"[51.2840004, 165.7919006, 152.2144318]",118,"[32.5107193, 107.2374268, 133.7828674]",48
63,"[51.2840004, 165.7919006, 152.2144318]",119,"[35.56945419, 117.6499405, 136.7276917]",48
63,"[51.2840004, 165.7919006, 152.2144318]",120,"[39.7204895, 128.117981, 141.1881561]",16
63,"[51.2840004, 165.7919006, 152.2144318]",121,"[44.90211487, 61.15447998, 121.5914917]",2
63,"[51.2840004, 165.7919006, 152.2144318]",124,"[36.35282898, 82.27735138, 133.3805237]",2
64,"[53.52826309, 158.8329773, 158.2172852]",11,"[60.28677368, 160.8241577, 110.6608505]",11
64,"[53.52826309, 158.8329773, 158.2172852]",12,"[55.97764587, 158.2496948, 112.2365341]",1
64,"[53.52826309, 158.8329773, 158.2172852]",13,"[51.21172333, 155.2554626, 116.4246902]",10
64,"[53.52826309, 158.8329773, 158.2172852]",14,"[48.48796844, 151.4735107, 121.1464615]",16
64,"[53.52826309, 158.8329773, 158.2172852]",15,"[44.11364746, 149.526535, 128.9738159]",11
64,"[53.52826309, 158.8329773, 158.2172852]",16,"[64.83947754, 153.8170471, 109.4194031]",15
64,"[53.52826309, 158.8329773, 158.2172852]",17,"[58.68668747, 152.7620544, 110.3483887]",2
64,"[53.52826309, 158.8329773, 158.2172852]",18,"[53.5224762, 150.5645752, 113.4942017]",11
64,"[53.52826309, 158.8329773, 158.2172852]",19,"[49.99071884, 146.2094421, 119.2557526]",11
64,"[53.52826309, 158.8329773, 158.2172852]",20,"[46.10832214, 142.8703003, 125.5641327]",6
64,"[53.52826309, 158.8329773, 158.2172852]",37,"[79.42001343, 61.13600922, 55.47006226]",1
64,"[53.52826309, 158.8329773, 158.2172852]",39,"[59.72214127, 62.80955505, 65.33495331]",4
64,"[53.52826309, 158.8329773, 158.2172852]",40,"[54.50421906, 66.29293823, 72.03175354]",3
64,"[53.52826309, 158.8329773, 158.2172852]",41,"[49.3511467, 70.0541687, 80.31544495]",1
64,"[53.52826309, 158.8329773, 158.2172852]",55,"[66.18732452, 184.2788849, 136.6307373]",18
