start,startPosition,end,endPosition,frequency
59,"[61.01449585, 164.7238617, 161.7114258]",64,"[53.52826309, 158.8329773, 158.2172852]",9
59,"[61.01449585, 164.7238617, 161.7114258]",67,"[38.39342117, 68.10595703, 146.1607666]",1
59,"[61.01449585, 164.7238617, 161.7114258]",69,"[37.74136353, 88.42960358, 152.3104248]",3
59,"[61.01449585, 164.7238617, 161.7114258]",70,"[38.61865616, 99.38539124, 155.8343048]",28
59,"[61.01449585, 164.7238617, 161.7114258]",71,"[42.56768036, 109.0180054, 158.2352905]",13
59,"[61.01449585, 164.7238617, 161.7114258]",72,"[44.20722198, 119.0409088, 160.3303223]",29
59,"[61.01449585, 164.7238617, 161.7114258]",74,"[47.07555389, 53.91043854, 149.5325928]",3
59,"[61.01449585, 164.7238617, 161.7114258]",75,"[41.41545105, 63.59588242, 153.7163696]",11
59,"[61.01449585, 164.7238617, 161.7114258]",76,"[38.3068924, 73.96008301, 156.2806091]",5
59,"[61.01449585, 164.7238617, 161.7114258]",77,"[40.96482849, 84.51644135, 159.3578491]",5
59,"[61.01449585, 164.7238617, 161.7114258]",78,"[43.03504944, 94.88861084, 162.0728912]",19
59,"[61.01449585, 164.7238617, 161.7114258]",79,"[46.01379776, 104.5724182, 166.0837097]",18
59,"[61.01449585, 164.7238617, 161.7114258]",80,"[47.95235062, 114.578186, 168.8221741]",12
59,"[61.01449585, 164.7238617, 161.7114258]",81,"[58.59506226, 43.15229034, 152.1497955]",28
59,"[61.01449585, 164.7238617, 161.7114258]",82,"[51.80251312, 50.55010223, 156.5683746]",1
59,"[61.01449585, 164.7238617, 161.7114258]",83,"[46.60237122, 60.04891205, 160.5887146]",17
59,"[61.01449585, 164.7238617, 161.7114258]",84,"[45.83430099, 71.89839172, 163.7348938]",11
59,"[61.01449585, 164.7238617, 161.7114258]",85,"[46.25086975, 81.35145569, 166.1690979]",9
59,"[61.01449585, 164.7238617, 161.7114258]",86,"[47.44469452, 90.94404602, 168.2020874]",1
59,"[61.01449585, 164.7238617, 161.7114258]",87,"[49.53035736, 99.92474365, 171.1462555]",12
59,"[61.01449585, 164.7238617, 161.7114258]",88,"[54.26541901, 110.3771667, 173.8651886]",6
59,"[61.01449585, 164.7238617, 161.7114258]",89,"[63.97809601, 42.09529877, 158.5378723]",18
59,"[61.01449585, 164.7238617, 161.7114258]",90,"[57.71652222, 49.43274689, 163.1681366]",3
59,"[61.01449585, 164.7238617, 161.7114258]",91,"[53.56635666, 57.96323395, 167.4579163]",7
59,"[61.01449585, 164.7238617, 161.7114258]",92,"[51.61279297, 68.16239166, 169.7157898]",14
59,"[61.01449585, 164.7238617, 161.7114258]",93,"[53.16075134, 77.81087494, 171.5006256]",6
59,"[61.01449585, 164.7238617, 161.7114258]",94,"[54.0082016, 87.26881409, 174.2900696]",1
59,"[61.01449585, 164.7238617, 161.7114258]",95,"[56.42819214, 97.26829529, 177.4585419]",6
59,"[61.01449585, 164.7238617, 161.7114258]",96,"[61.06736755, 107.1714401, 179.7997131]",3
59,"[61.01449585, 164.7238617, 161.7114258]",104,"[40.50615692, 136.464386, 128.2812347]",2
59,"[61.01449585, 164.7238617, 161.7114258]",106,"[37.85590363, 75.73469543, 113.4111862]",1
59,"[61.01449585, 164.7238617, 161.7114258]",108,"[32.76828384, 91.1727829, 119.5847473]",3
59,"[61.01449585, 164.7238617, 161.7114258]",110,"[33.60301971, 113.0844498, 127.6641922]",1
59,"[61.01449585, 164.7238617, 161.7114258]",111,"[37.79614639, 122.8765488, 130.7914734]",3
59,"[61.01449585, 164.7238617, 161.7114258]",118,"[32.5107193, 107.2374268, 133.7828674]",5
59,"[61.01449585, 164.7238617, 161.7114258]",119,"[35.56945419, 117.6499405, 136.7276917]",4
59,"[61.01449585, 164.7238617, 161.7114258]",122,"[39.35003281, 67.2890625, 126.0135956]",1
59,"[61.01449585, 164.7238617, 161.7114258]",124,"[36.35282898, 82.27735138, 133.3805237]",2
60,"[58.11058807, 179.6183167, 132.4685059]",13,"[51.21172333, 155.2554626, 116.4246902]",5
60,"[58.11058807, 179.6183167, 132.4685059]",14,"[48.48796844, 151.4735107, 121.1464615]",2
60,"[58.11058807, 179.6183167, 132.4685059]",15,"[44.11364746, 149.526535, 128.9738159]",4
60,"[58.11058807, 179.6183167, 132.4685059]",18,"[53.5224762, 150.5645752, 113.4942017]",4
60,"[58.11058807, 179.6183167, 132.4685059]",19,"[49.99071884, 146.2094421, 119.2557526]",3
60,"[58.11058807, 179.6183167, 132.4685059]",20,"[46.10832214, 142.8703003, 125.5641327]",1
60,"[58.11058807, 179.6183167, 132.4685059]",37,"[79.42001343, 61.13600922, 55.47006226]",1
60,"[58.11058807, 179.6183167, 132.4685059]",45,"[120.5362473, 44.73541641, 83.17926025]",1
60,"[58.11058807, 179.6183167, 132.4685059]",48,"[77.87369537, 31.06650925, 91.66160583]",1
60,"[58.11058807, 179.6183167, 132.4685059]",53,"[50.07582855, 47.61004257, 114.8957672]",1
60,"[58.11058807, 179.6183167, 132.4685059]",57,"[59.63084793, 175.063736, 149.9863586]",5
60,"[58.11058807, 179.6183167, 132.4685059]",58,"[59.44711685, 171.0057678, 156.4195709]",12
60,"[58.11058807, 179.6183167, 132.4685059]",59,"[61.01449585, 164.7238617, 161.7114258]",19
60,"[58.11058807, 179.6183167, 132.4685059]",61,"[55.12334442, 175.8678894, 138.8725739]",3
60,"[58.11058807, 179.6183167, 132.4685059]",62,"[52.44224548, 170.8167877, 146.372757]",6
60,"[58.11058807, 179.6183167, 132.4685059]",63,"[51.2840004, 165.7919006, 152.2144318]",11
60,"[58.11058807, 179.6183167, 132.4685059]",64,"[53.52826309, 158.8329773, 158.2172852]",7
60,"[58.11058807, 179.6183167, 132.4685059]",69,"[37.74136353, 88.42960358, 152.3104248]",2
60,"[58.11058807, 179.6183167, 132.4685059]",70,"[38.61865616, 99.38539124, 155.8343048]",12
60,"[58.11058807, 179.6183167, 132.4685059]",71,"[42.56768036, 109.0180054, 158.2352905]",6
60,"[58.11058807, 179.6183167, 132.4685059]",72,"[44.20722198, 119.0409088, 160.3303223]",19
60,"[58.11058807, 179.6183167, 132.4685059]",74,"[47.07555389, 53.91043854, 149.5325928]",2
60,"[58.11058807, 179.6183167, 132.4685059]",75,"[41.41545105, 63.59588242, 153.7163696]",4
60,"[58.11058807, 179.6183167, 132.4685059]",76,"[38.3068924, 73.96008301, 156.2806091]",2
60,"[58.11058807, 179.6183167, 132.4685059]",77,"[40.96482849, 84.51644135, 159.3578491]",5
60,"[58.11058807, 179.6183167, 132.4685059]",78,"[43.03504944, 94.88861084, 162.0728912]",9
60,"[58.11058807, 179.6183167, 132.4685059]",79,"[46.01379776, 104.5724182, 166.0837097]",8
60,"[58.11058807, 179.6183167, 132.4685059]",80,"[47.95235062, 114.578186, 168.8221741]",6
60,"[58.11058807, 179.6183167, 132.4685059]",81,"[58.59506226, 43.15229034, 152.1497955]",12
60,"[58.11058807, 179.6183167, 132.4685059]",82,"[51.80251312, 50.55010223, 156.5683746]",1
60,"[58.11058807, 179.6183167, 132.4685059]",83,"[46.60237122, 60.04891205, 160.5887146]",4
60,"[58.11058807, 179.6183167, 132.4685059]",84,"[45.83430099, 71.89839172, 163.7348938]",3
60,"[58.11058807, 179.6183167, 132.4685059]",85,"[46.25086975, 81.35145569, 166.1690979]",5
60,"[58.11058807, 179.6183167, 132.4685059]",86,"[47.44469452, 90.94404602, 168.2020874]",1
60,"[58.11058807, 179.6183167, 132.4685059]",87,"[49.53035736, 99.92474365, 171.1462555]",6
60,"[58.11058807, 179.6183167, 132.4685059]",88,"[54.26541901, 110.3771667, 173.8651886]",6
60,"[58.11058807, 179.6183167, 132.4685059]",89,"[63.97809601, 42.09529877, 158.5378723]",3
60,"[58.11058807, 179.6183167, 132.4685059]",90,"[57.71652222, 49.43274689, 163.1681366]",1
60,"[58.11058807, 179.6183167, 132.4685059]",91,"[53.56635666, 57.96323395, 167.4579163]",2
60,"[58.11058807, 179.6183167, 132.4685059]",92,"[51.61279297, 68.16239166, 169.7157898]",1
60,"[58.11058807, 179.6183167, 132.4685059]",94,"[54.0082016, 87.26881409, 174.2900696]",1
60,"[58.11058807, 179.6183167, 132.4685059]",95,"[56.42819214, 97.26829529, 177.4585419]",3
60,"[58.11058807, 179.6183167, 132.4685059]",96,"[61.06736755, 107.1714401, 179.7997131]",4
60,"[58.11058807, 179.6183167, 132.4685059]",104,"[40.50615692, 136.464386, 128.2812347]",2
60,"[58.11058807, 179.6183167, 132.4685059]",108,"[32.76828384, 91.1727829, 119.5847473]",1
60,"[58.11058807, 179.6183167, 132.4685059]",110,"[33.60301971, 113.0844498, 127.6641922]",1
60,"[58.11058807, 179.6183167, 132.4685059]",111,"[37.79614639, 122.8765488, 130.7914734]",2
60,"[58.11058807, 179.6183167, 132.4685059]",118,"[32.5107193, 107.2374268, 133.7828674]",1
60,"[58.11058807, 179.6183167, 132.4685059]",119,"[35.56945419, 117.6499405, 136.7276917]",1
61,"[55.12334442, 175.8678894, 138.8725739]",13,"[51.21172333, 155.2554626, 116.4246902]",1
61,"[55.12334442, 175.8678894, 138.8725739]",15,"[44.11364746, 149.526535, 128.9738159]",1
61,"[55.12334442, 175.8678894, 138.8725739]",16,"[64.83947754, 153.8170471, 109.4194031]",1
61,"[55.12334442, 175.8678894, 138.8725739]",19,"[49.99071884, 146.2094421, 119.2557526]",2
61,"[55.12334442, 175.8678894, 138.8725739]",41,"[49.3511467, 70.0541687, 80.31544495]",1
61,"[55.12334442, 175.8678894, 138.8725739]",56,"[61.64362335, 180.326355, 143.5522919]",1
61,"[55.12334442, 175.8678894, 138.8725739]",57,"[59.63084793, 175.063736, 149.9863586]",9
61,"[55.12334442, 175.8678894, 138.8725739]",58,"[59.44711685, 171.0057678, 156.4195709]",11
61,"[55.12334442, 175.8678894, 138.8725739]",59,"[61.01449585, 164.7238617, 161.7114258]",10
61,"[55.12334442, 175.8678894, 138.8725739]",60,"[58.11058807, 179.6183167, 132.4685059]",5
61,"[55.12334442, 175.8678894, 138.8725739]",62,"[52.44224548, 170.8167877, 146.372757]",13
61,"[55.12334442, 175.8678894, 138.8725739]",63,"[51.2840004, 165.7919006, 152.2144318]",13
61,"[55.12334442, 175.8678894, 138.8725739]",64,"[53.52826309, 158.8329773, 158.2172852]",7
61,"[55.12334442, 175.8678894, 138.8725739]",69,"[37.74136353, 88.42960358, 152.3104248]",2
61,"[55.12334442, 175.8678894, 138.8725739]",70,"[38.61865616, 99.38539124, 155.8343048]",5
61,"[55.12334442, 175.8678894, 138.8725739]",71,"[42.56768036, 109.0180054, 158.2352905]",7
61,"[55.12334442, 175.8678894, 138.8725739]",72,"[44.20722198, 119.0409088, 160.3303223]",6
61,"[55.12334442, 175.8678894, 138.8725739]",74,"[47.07555389, 53.91043854, 149.5325928]",1
61,"[55.12334442, 175.8678894, 138.8725739]",75,"[41.41545105, 63.59588242, 153.7163696]",1
61,"[55.12334442, 175.8678894, 138.8725739]",77,"[40.96482849, 84.51644135, 159.3578491]",3
61,"[55.12334442, 175.8678894, 138.8725739]",78,"[43.03504944, 94.88861084, 162.0728912]",2
61,"[55.12334442, 175.8678894, 138.8725739]",79,"[46.01379776, 104.5724182, 166.0837097]",4
61,"[55.12334442, 175.8678894, 138.8725739]",80,"[47.95235062, 114.578186, 168.8221741]",2
61,"[55.12334442, 175.8678894, 138.8725739]",81,"[58.59506226, 43.15229034, 152.1497955]",6
61,"[55.12334442, 175.8678894, 138.8725739]",82,"[51.80251312, 50.55010223, 156.5683746]",1
61,"[55.12334442, 175.8678894, 138.8725739]",83,"[46.60237122, 60.04891205, 160.5887146]",2
61,"[55.12334442, 175.8678894, 138.8725739]",84,"[45.83430099, 71.89839172, 163.7348938]",3
61,"[55.12334442, 175.8678894, 138.8725739]",85,"[46.25086975, 81.35145569, 166.1690979]",2
61,"[55.12334442, 175.8678894, 138.8725739]",86,"[47.44469452, 90.94404602, 168.2020874]",1
61,"[55.12334442, 175.8678894, 138.8725739]",87,"[49.53035736, 99.92474365, 171.1462555]",4
61,"[55.12334442, 175.8678894, 138.8725739]",88,"[54.26541901, 110.3771667, 173.8651886]",4
61,"[55.12334442, 175.8678894, 138.8725739]",89,"[63.97809601, 42.09529877, 158.5378723]",1
61,"[55.12334442, 175.8678894, 138.8725739]",90,"[57.71652222, 49.43274689, 163.1681366]",1
61,"[55.12334442, 175.8678894, 138.8725739]",91,"[53.56635666, 57.96323395, 167.4579163]",1
61,"[55.12334442, 175.8678894, 138.8725739]",93,"[53.16075134, 77.81087494, 171.5006256]",2
61,"[55.12334442, 175.8678894, 138.8725739]",94,"[54.0082016, 87.26881409, 174.2900696]",2
61,"[55.12334442, 175.8678894, 138.8725739]",95,"[56.42819214, 97.26829529, 177.4585419]",3
61,"[55.12334442, 175.8678894, 138.8725739]",96,"[61.06736755, 107.1714401, 179.7997131]",1
61,"[55.12334442, 175.8678894, 138.8725739]",104,"[40.50615692, 136.464386, 128.2812347]",1
61,"[55.12334442, 175.8678894, 138.8725739]",110,"[33.60301971, 113.0844498, 127.6641922]",1
61,"[55.12334442, 175.8678894, 138.8725739]",111,"[37.79614639, 122.8765488, 130.7914734]",1
61,"[55.12334442, 175.8678894, 138.8725739]",118,"[32.5107193, 107.2374268, 133.7828674]",1
61,"[55.12334442, 175.8678894, 138.8725739]",119,"[35.56945419, 117.6499405, 136.7276917]",1
62,"[52.44224548, 170.8167877, 146.372757]",13,"[51.21172333, 155.2554626, 116.4246902]",5
62,"[52.44224548, 170.8167877, 146.372757]",15,"[44.11364746, 149.526535, 128.9738159]",1
62,"[52.44224548, 170.8167877, 146.372757]",16,"[64.83947754, 153.8170471, 109.4194031]",1
62,"[52.44224548, 170.8167877, 146.372757]",18,"[53.5224762, 150.5645752, 113.4942017]",4
62,"[52.44224548, 170.8167877, 146.372757]",19,"[49.99071884, 146.2094421, 119.2557526]",3
62,"[52.44224548, 170.8167877, 146.372757]",20,"[46.10832214, 142.8703003, 125.5641327]",1
62,"[52.44224548, 170.8167877, 146.372757]",37,"[79.42001343, 61.13600922, 55.47006226]",1
62,"[52.44224548, 170.8167877, 146.372757]",45,"[120.5362473, 44.73541641, 83.17926025]",2
62,"[52.44224548, 170.8167877, 146.372757]",57,"[59.63084793, 175.063736, 149.9863586]",20
62,"[52.44224548, 170.8167877, 146.372757]",58,"[59.44711685, 171.0057678, 156.4195709]",19
62,"[52.44224548, 170.8167877, 146.372757]",59,"[61.01449585, 164.7238617, 161.7114258]",16
62,"[52.44224548, 170.8167877, 146.372757]",60,"[58.11058807, 179.6183167, 132.4685059]",4
62,"[52.44224548, 170.8167877, 146.372757]",61,"[55.12334442, 175.8678894, 138.8725739]",13
62,"[52.44224548, 170.8167877, 146.372757]",63,"[51.2840004, 165.7919006, 152.2144318]",24
62,"[52.44224548, 170.8167877, 146.372757]",64,"[53.52826309, 158.8329773, 158.2172852]",7
62,"[52.44224548, 170.8167877, 146.372757]",69,"[37.74136353, 88.42960358, 152.3104248]",1
62,"[52.44224548, 170.8167877, 146.372757]",70,"[38.61865616, 99.38539124, 155.8343048]",15
62,"[52.44224548, 170.8167877, 146.372757]",71,"[42.56768036, 109.0180054, 158.2352905]",12
62,"[52.44224548, 170.8167877, 146.372757]",72,"[44.20722198, 119.0409088, 160.3303223]",11
62,"[52.44224548, 170.8167877, 146.372757]",74,"[47.07555389, 53.91043854, 149.5325928]",2
62,"[52.44224548, 170.8167877, 146.372757]",75,"[41.41545105, 63.59588242, 153.7163696]",5
62,"[52.44224548, 170.8167877, 146.372757]",76,"[38.3068924, 73.96008301, 156.2806091]",1
62,"[52.44224548, 170.8167877, 146.372757]",77,"[40.96482849, 84.51644135, 159.3578491]",5
62,"[52.44224548, 170.8167877, 146.372757]",78,"[43.03504944, 94.88861084, 162.0728912]",12
62,"[52.44224548, 170.8167877, 146.372757]",79,"[46.01379776, 104.5724182, 166.0837097]",13
62,"[52.44224548, 170.8167877, 146.372757]",80,"[47.95235062, 114.578186, 168.8221741]",8
62,"[52.44224548, 170.8167877, 146.372757]",81,"[58.59506226, 43.15229034, 152.1497955]",12
62,"[52.44224548, 170.8167877, 146.372757]",83,"[46.60237122, 60.04891205, 160.5887146]",5
62,"[52.44224548, 170.8167877, 146.372757]",84,"[45.83430099, 71.89839172, 163.7348938]",4
62,"[52.44224548, 170.8167877, 146.372757]",85,"[46.25086975, 81.35145569, 166.1690979]",5
62,"[52.44224548, 170.8167877, 146.372757]",87,"[49.53035736, 99.92474365, 171.1462555]",6
62,"[52.44224548, 170.8167877, 146.372757]",88,"[54.26541901, 110.3771667, 173.8651886]",4
62,"[52.44224548, 170.8167877, 146.372757]",89,"[63.97809601, 42.09529877, 158.5378723]",4
62,"[52.44224548, 170.8167877, 146.372757]",91,"[53.56635666, 57.96323395, 167.4579163]",3
62,"[52.44224548, 170.8167877, 146.372757]",92,"[51.61279297, 68.16239166, 169.7157898]",1
62,"[52.44224548, 170.8167877, 146.372757]",93,"[53.16075134, 77.81087494, 171.5006256]",1
62,"[52.44224548, 170.8167877, 146.372757]",94,"[54.0082016, 87.26881409, 174.2900696]",2
62,"[52.44224548, 170.8167877, 146.372757]",95,"[56.42819214, 97.26829529, 177.4585419]",3
62,"[52.44224548, 170.8167877, 146.372757]",96,"[61.06736755, 107.1714401, 179.7997131]",4
62,"[52.44224548, 170.8167877, 146.372757]",104,"[40.50615692, 136.464386, 128.2812347]",1
62,"[52.44224548, 170.8167877, 146.372757]",118,"[32.5107193, 107.2374268, 133.7828674]",2
62,"[52.44224548, 170.8167877, 146.372757]",119,"[35.56945419, 117.6499405, 136.7276917]",2
63,"[51.2840004, 165.7919006, 152.2144318]",13,"[51.21172333, 155.2554626, 116.4246902]",5
63,"[51.2840004, 165.7919006, 152.2144318]",14,"[48.48796844, 151.4735107, 121.1464615]",6
63,"[51.2840004, 165.7919006, 152.2144318]",15,"[44.11364746, 149.526535, 128.9738159]",5
63,"[51.2840004, 165.7919006, 152.2144318]",16,"[64.83947754, 153.8170471, 109.4194031]",1
63,"[51.2840004, 165.7919006, 152.2144318]",18,"[53.5224762, 150.5645752, 113.4942017]",4
63,"[51.2840004, 165.7919006, 152.2144318]",19,"[49.99071884, 146.2094421, 119.2557526]",5
63,"[51.2840004, 165.7919006, 152.2144318]",20,"[46.10832214, 142.8703003, 125.5641327]",2
63,"[51.2840004, 165.7919006, 152.2144318]",37,"[79.42001343, 61.13600922, 55.47006226]",1
63,"[51.2840004, 165.7919006, 152.2144318]",39,"[59.72214127, 62.80955505, 65.33495331]",1
63,"[51.2840004, 165.7919006, 152.2144318]",40,"[54.50421906, 66.29293823, 72.03175354]",1
63,"[51.2840004, 165.7919006, 152.2144318]",41,"[49.3511467, 70.0541687, 80.31544495]",3
63,"[51.2840004, 165.7919006, 152.2144318]",45,"[120.5362473, 44.73541641, 83.17926025]",2
63,"[51.2840004, 165.7919006, 152.2144318]",48,"[77.87369537, 31.06650925, 91.66160583]",1
63,"[51.2840004, 165.7919006, 152.2144318]",55,"[66.18732452, 184.2788849, 136.6307373]",5
63,"[51.2840004, 165.7919006, 152.2144318]",56,"[61.64362335, 180.326355, 143.5522919]",1
63,"[51.2840004, 165.7919006, 152.2144318]",57,"[59.63084793, 175.063736, 149.9863586]",14
63,"[51.2840004, 165.7919006, 152.2144318]",58,"[59.44711685, 171.0057678, 156.4195709]",33
63,"[51.2840004, 165.7919006, 152.2144318]",59,"[61.01449585, 164.7238617, 161.7114258]",36
63,"[51.2840004, 165.7919006, 152.2144318]",60,"[58.11058807, 179.6183167, 132.4685059]",17
63,"[51.2840004, 165.7919006, 152.2144318]",61,"[55.12334442, 175.8678894, 138.8725739]",13
63,"[51.2840004, 165.7919006, 152.2144318]",62,"[52.44224548, 170.8167877, 146.372757]",24
63,"[51.2840004, 165.7919006, 152.2144318]",64,"[53.52826309, 158.8329773, 158.2172852]",10
63,"[51.2840004, 165.7919006, 152.2144318]",67,"[38.39342117, 68.10595703, 146.1607666]",1
63,"[51.2840004, 165.7919006, 152.2144318]",69,"[37.74136353, 88.42960358, 152.3104248]",1
63,"[51.2840004, 165.7919006, 152.2144318]",70,"[38.61865616, 99.38539124, 155.8343048]",30
63,"[51.2840004, 165.7919006, 152.2144318]",71,"[42.56768036, 109.0180054, 158.2352905]",18
63,"[51.2840004, 165.7919006, 152.2144318]",72,"[44.20722198, 119.0409088, 160.3303223]",18
63,"[51.2840004, 165.7919006, 152.2144318]",74,"[47.07555389, 53.91043854, 149.5325928]",3
63,"[51.2840004, 165.7919006, 152.2144318]",75,"[41.41545105, 63.59588242, 153.7163696]",9
63,"[51.2840004, 165.7919006, 152.2144318]",76,"[38.3068924, 73.96008301, 156.2806091]",2
63,"[51.2840004, 165.7919006, 152.2144318]",77,"[40.96482849, 84.51644135, 159.3578491]",12
63,"[51.2840004, 165.7919006, 152.2144318]",78,"[43.03504944, 94.88861084, 162.0728912]",20
63,"[51.2840004, 165.7919006, 152.2144318]",79,"[46.01379776, 104.5724182, 166.0837097]",20
63,"[51.2840004, 165.7919006, 152.2144318]",80,"[47.95235062, 114.578186, 168.8221741]",14
63,"[51.2840004, 165.7919006, 152.2144318]",81,"[58.59506226, 43.15229034, 152.1497955]",20
63,"[51.2840004, 165.7919006, 152.2144318]",82,"[51.80251312, 50.55010223, 156.5683746]",1
63,"[51.2840004, 165.7919006, 152.2144318]",83,"[46.60237122, 60.04891205, 160.5887146]",6
63,"[51.2840004, 165.7919006, 152.2144318]",84,"[45.83430099, 71.89839172, 163.7348938]",7
63,"[51.2840004, 165.7919006, 152.2144318]",85,"[46.25086975, 81.35145569, 166.1690979]",12
63,"[51.2840004, 165.7919006, 152.2144318]",86,"[47.44469452, 90.94404602, 168.2020874]",2
63,"[51.2840004, 165.7919006, 152.2144318]",87,"[49.53035736, 99.92474365, 171.1462555]",11
63,"[51.2840004, 165.7919006, 152.2144318]",88,"[54.26541901, 110.3771667, 173.8651886]",5
63,"[51.2840004, 165.7919006, 152.2144318]",89,"[63.97809601, 42.09529877, 158.5378723]",9
63,"[51.2840004, 165.7919006, 152.2144318]",90,"[57.71652222, 49.43274689, 163.1681366]",3
63,"[51.2840004, 165.7919006, 152.2144318]",91,"[53.56635666, 57.96323395, 167.4579163]",10
63,"[51.2840004, 165.7919006, 152.2144318]",92,"[51.61279297, 68.16239166, 169.7157898]",6
63,"[51.2840004, 165.7919006, 152.2144318]",93,"[53.16075134, 77.81087494, 171.5006256]",3
63,"[51.2840004, 165.7919006, 152.2144318]",94,"[54.0082016, 87.26881409, 174.2900696]",2
63,"[51.2840004, 165.7919006, 152.2144318]",95,"[56.42819214, 97.26829529, 177.4585419]",6
63,"[51.2840004, 165.7919006, 152.2144318]",96,"[61.06736755, 107.1714401, 179.7997131]",4
63,"[51.2840004, 165.7919006, 152.2144318]",104,"[40.50615692, 136.464386, 128.2812347]",2
63,"[51.2840004, 165.7919006, 152.2144318]",108,"[32.76828384, 91.1727829, 119.5847473]",1
63,"[51.2840004, 165.7919006, 152.2144318]",110,"[33.60301971, 113.0844498, 127.6641922]",1
63,"[51.2840004, 165.7919006, 152.2144318]",111,"[37.79614639, 122.8765488, 130.7914734]",3
63,"[51.2840004, 165.7919006, 152.2144318]",116,"[33.36973572, 85.51229858, 126.1075974]",3
63,"[51.2840004, 165.7919006, 152.2144318]",118,"[32.5107193, 107.2374268, 133.7828674]",4
63,"[51.2840004, 165.7919006, 152.2144318]",119,"[35.56945419, 117.6499405, 136.7276917]",5
63,"[51.2840004, 165.7919006, 152.2144318]",123,"[36.22252274, 74.77946472, 129.6763153]",1
63,"[51.2840004, 165.7919006, 152.2144318]",124,"[36.35282898, 82.27735138, 133.3805237]",1
64,"[53.52826309, 158.8329773, 158.2172852]",13,"[51.21172333, 155.2554626, 116.4246902]",1
64,"[53.52826309, 158.8329773, 158.2172852]",14,"[48.48796844, 151.4735107, 121.1464615]",1
64,"[53.52826309, 158.8329773, 158.2172852]",18,"[53.5224762, 150.5645752, 113.4942017]",3
64,"[53.52826309, 158.8329773, 158.2172852]",39,"[59.72214127, 62.80955505, 65.33495331]",1
64,"[53.52826309, 158.8329773, 158.2172852]",48,"[77.87369537, 31.06650925, 91.66160583]",1
64,"[53.52826309, 158.8329773, 158.2172852]",55,"[66.18732452, 184.2788849, 136.6307373]",1
64,"[53.52826309, 158.8329773, 158.2172852]",56,"[61.64362335, 180.326355, 143.5522919]",1
64,"[53.52826309, 158.8329773, 158.2172852]",57,"[59.63084793, 175.063736, 149.9863586]",6
64,"[53.52826309, 158.8329773, 158.2172852]",58,"[59.44711685, 171.0057678, 156.4195709]",5
64,"[53.52826309, 158.8329773, 158.2172852]",59,"[61.01449585, 164.7238617, 161.7114258]",3
64,"[53.52826309, 158.8329773, 158.2172852]",60,"[58.11058807, 179.6183167, 132.4685059]",4
64,"[53.52826309, 158.8329773, 158.2172852]",61,"[55.12334442, 175.8678894, 138.8725739]",3
64,"[53.52826309, 158.8329773, 158.2172852]",62,"[52.44224548, 170.8167877, 146.372757]",6
64,"[53.52826309, 158.8329773, 158.2172852]",63,"[51.2840004, 165.7919006, 152.2144318]",8
64,"[53.52826309, 158.8329773, 158.2172852]",69,"[37.74136353, 88.42960358, 152.3104248]",1
64,"[53.52826309, 158.8329773, 158.2172852]",70,"[38.61865616, 99.38539124, 155.8343048]",5
64,"[53.52826309, 158.8329773, 158.2172852]",71,"[42.56768036, 109.0180054, 158.2352905]",8
64,"[53.52826309, 158.8329773, 158.2172852]",72,"[44.20722198, 119.0409088, 160.3303223]",6
64,"[53.52826309, 158.8329773, 158.2172852]",74,"[47.07555389, 53.91043854, 149.5325928]",1
64,"[53.52826309, 158.8329773, 158.2172852]",75,"[41.41545105, 63.59588242, 153.7163696]",1
64,"[53.52826309, 158.8329773, 158.2172852]",76,"[38.3068924, 73.96008301, 156.2806091]",1
64,"[53.52826309, 158.8329773, 158.2172852]",77,"[40.96482849, 84.51644135, 159.3578491]",3
64,"[53.52826309, 158.8329773, 158.2172852]",78,"[43.03504944, 94.88861084, 162.0728912]",4
64,"[53.52826309, 158.8329773, 158.2172852]",79,"[46.01379776, 104.5724182, 166.0837097]",5
64,"[53.52826309, 158.8329773, 158.2172852]",80,"[47.95235062, 114.578186, 168.8221741]",2
64,"[53.52826309, 158.8329773, 158.2172852]",81,"[58.59506226, 43.15229034, 152.1497955]",2
64,"[53.52826309, 158.8329773, 158.2172852]",83,"[46.60237122, 60.04891205, 160.5887146]",2
64,"[53.52826309, 158.8329773, 158.2172852]",84,"[45.83430099, 71.89839172, 163.7348938]",2
64,"[53.52826309, 158.8329773, 158.2172852]",85,"[46.25086975, 81.35145569, 166.1690979]",3
64,"[53.52826309, 158.8329773, 158.2172852]",86,"[47.44469452, 90.94404602, 168.2020874]",1
64,"[53.52826309, 158.8329773, 158.2172852]",87,"[49.53035736, 99.92474365, 171.1462555]",2
64,"[53.52826309, 158.8329773, 158.2172852]",88,"[54.26541901, 110.3771667, 173.8651886]",2
64,"[53.52826309, 158.8329773, 158.2172852]",89,"[63.97809601, 42.09529877, 158.5378723]",2
64,"[53.52826309, 158.8329773, 158.2172852]",91,"[53.56635666, 57.96323395, 167.4579163]",1
64,"[53.52826309, 158.8329773, 158.2172852]",92,"[51.61279297, 68.16239166, 169.7157898]",1
64,"[53.52826309, 158.8329773, 158.2172852]",93,"[53.16075134, 77.81087494, 171.5006256]",1
64,"[53.52826309, 158.8329773, 158.2172852]",95,"[56.42819214, 97.26829529, 177.4585419]",1
64,"[53.52826309, 158.8329773, 158.2172852]",104,"[40.50615692, 136.464386, 128.2812347]",1
64,"[53.52826309, 158.8329773, 158.2172852]",110,"[33.60301971, 113.0844498, 127.6641922]",2
