start,startPosition,end,endPosition,frequency
76,"[142.160507202148, 142.335327148438, 158.860244750977]",58,"[145.272644042969, 165.029968261719, 141.507080078125]",3
76,"[142.160507202148, 142.335327148438, 158.860244750977]",59,"[147.387954711914, 154.761169433594, 144.278991699219]",7
76,"[142.160507202148, 142.335327148438, 158.860244750977]",60,"[148.658752441406, 145.612274169922, 144.978363037109]",2
76,"[142.160507202148, 142.335327148438, 158.860244750977]",61,"[152.337371826172, 136.531280517578, 148.623443603516]",2
76,"[142.160507202148, 142.335327148438, 158.860244750977]",62,"[153.248168945313, 128.083526611328, 150.412384033203]",4
76,"[142.160507202148, 142.335327148438, 158.860244750977]",63,"[156.858428955078, 120.272644042969, 153.920471191406]",5
76,"[142.160507202148, 142.335327148438, 158.860244750977]",69,"[148.403366088867, 133.275024414063, 154.729370117188]",1
76,"[142.160507202148, 142.335327148438, 158.860244750977]",70,"[151.385025024414, 123.832473754883, 157.891616821289]",8
76,"[142.160507202148, 142.335327148438, 158.860244750977]",72,"[158.27294921875, 102.543960571289, 160.457229614258]",4
76,"[142.160507202148, 142.335327148438, 158.860244750977]",75,"[139.177734375, 150.923767089844, 155.853851318359]",3
76,"[142.160507202148, 142.335327148438, 158.860244750977]",77,"[143.384338378906, 133.111267089844, 160.524078369141]",5
76,"[142.160507202148, 142.335327148438, 158.860244750977]",78,"[147.340835571289, 121.565628051758, 163.375396728516]",5
76,"[142.160507202148, 142.335327148438, 158.860244750977]",79,"[152.297546386719, 110.439277648926, 165.796768188477]",3
76,"[142.160507202148, 142.335327148438, 158.860244750977]",80,"[154.009948730469, 99.6354827880859, 164.822769165039]",2
76,"[142.160507202148, 142.335327148438, 158.860244750977]",81,"[127.291488647461, 165.8056640625, 155.817199707031]",6
76,"[142.160507202148, 142.335327148438, 158.860244750977]",82,"[131.881317138672, 157.160125732422, 159.293716430664]",1
76,"[142.160507202148, 142.335327148438, 158.860244750977]",83,"[136.253372192383, 147.93034362793, 162.544525146484]",3
76,"[142.160507202148, 142.335327148438, 158.860244750977]",84,"[137.512908935547, 138.574401855469, 164.48161315918]",4
76,"[142.160507202148, 142.335327148438, 158.860244750977]",85,"[140.277969360352, 127.609336853027, 166.846221923828]",5
76,"[142.160507202148, 142.335327148438, 158.860244750977]",86,"[142.474761962891, 114.694999694824, 168.628967285156]",1
76,"[142.160507202148, 142.335327148438, 158.860244750977]",87,"[143.150955200195, 102.914924621582, 168.487869262695]",4
76,"[142.160507202148, 142.335327148438, 158.860244750977]",88,"[146.296234130859, 94.5201263427734, 169.774810791016]",2
76,"[142.160507202148, 142.335327148438, 158.860244750977]",89,"[123.24536895752, 163.177642822266, 160.847427368164]",2
76,"[142.160507202148, 142.335327148438, 158.860244750977]",91,"[129.300964355469, 144.774627685547, 166.904693603516]",2
76,"[142.160507202148, 142.335327148438, 158.860244750977]",92,"[128.704620361328, 133.460098266602, 168.202728271484]",6
76,"[142.160507202148, 142.335327148438, 158.860244750977]",93,"[133.421844482422, 121.468811035156, 172.495513916016]",1
76,"[142.160507202148, 142.335327148438, 158.860244750977]",94,"[139.751235961914, 109.109580993652, 176.829193115234]",1
76,"[142.160507202148, 142.335327148438, 158.860244750977]",95,"[142.112106323242, 98.2465896606445, 177.792465209961]",2
76,"[142.160507202148, 142.335327148438, 158.860244750977]",99,"[121.933197021484, 140.269653320313, 171.596832275391]",1
76,"[142.160507202148, 142.335327148438, 158.860244750977]",102,"[135.048889160156, 103.178604125977, 186.348114013672]",2
76,"[142.160507202148, 142.335327148438, 158.860244750977]",103,"[138.054092407227, 90.9049072265625, 185.148300170898]",1
77,"[143.384338378906, 133.111267089844, 160.524078369141]",11,"[138.115783691406, 166.815368652344, 110.192565917969]",3
77,"[143.384338378906, 133.111267089844, 160.524078369141]",12,"[142.168121337891, 181.290649414063, 112.606002807617]",2
77,"[143.384338378906, 133.111267089844, 160.524078369141]",13,"[141.510070800781, 183.282073974609, 121.512069702148]",5
77,"[143.384338378906, 133.111267089844, 160.524078369141]",19,"[134.525161743164, 137.630401611328, 79.4138793945313]",11
77,"[143.384338378906, 133.111267089844, 160.524078369141]",20,"[139.903259277344, 145.456604003906, 83.0818939208984]",6
77,"[143.384338378906, 133.111267089844, 160.524078369141]",22,"[144.041473388672, 150.005645751953, 101.785850524902]",1
77,"[143.384338378906, 133.111267089844, 160.524078369141]",23,"[149.880966186523, 157.535461425781, 109.604438781738]",1
77,"[143.384338378906, 133.111267089844, 160.524078369141]",39,"[145.143127441406, 70.3753051757813, 155.929061889648]",1
77,"[143.384338378906, 133.111267089844, 160.524078369141]",40,"[143.513229370117, 74.7163467407227, 163.437545776367]",1
77,"[143.384338378906, 133.111267089844, 160.524078369141]",45,"[156.297119140625, 140.182327270508, 136.509704589844]",3
77,"[143.384338378906, 133.111267089844, 160.524078369141]",53,"[153.148330688477, 140.105514526367, 140.926330566406]",1
77,"[143.384338378906, 133.111267089844, 160.524078369141]",55,"[158.1484375, 122.993423461914, 146.970474243164]",6
77,"[143.384338378906, 133.111267089844, 160.524078369141]",56,"[162.753692626953, 109.85758972168, 149.125045776367]",5
77,"[143.384338378906, 133.111267089844, 160.524078369141]",57,"[141.585845947266, 172.507766723633, 137.766143798828]",20
77,"[143.384338378906, 133.111267089844, 160.524078369141]",58,"[145.272644042969, 165.029968261719, 141.507080078125]",24
77,"[143.384338378906, 133.111267089844, 160.524078369141]",59,"[147.387954711914, 154.761169433594, 144.278991699219]",31
77,"[143.384338378906, 133.111267089844, 160.524078369141]",60,"[148.658752441406, 145.612274169922, 144.978363037109]",21
77,"[143.384338378906, 133.111267089844, 160.524078369141]",61,"[152.337371826172, 136.531280517578, 148.623443603516]",17
77,"[143.384338378906, 133.111267089844, 160.524078369141]",62,"[153.248168945313, 128.083526611328, 150.412384033203]",26
77,"[143.384338378906, 133.111267089844, 160.524078369141]",63,"[156.858428955078, 120.272644042969, 153.920471191406]",24
77,"[143.384338378906, 133.111267089844, 160.524078369141]",64,"[159.923980712891, 106.975082397461, 154.952331542969]",18
77,"[143.384338378906, 133.111267089844, 160.524078369141]",66,"[142.332489013672, 161.687164306641, 147.960601806641]",2
77,"[143.384338378906, 133.111267089844, 160.524078369141]",67,"[144.785705566406, 151.356658935547, 150.416473388672]",1
77,"[143.384338378906, 133.111267089844, 160.524078369141]",69,"[148.403366088867, 133.275024414063, 154.729370117188]",6
77,"[143.384338378906, 133.111267089844, 160.524078369141]",70,"[151.385025024414, 123.832473754883, 157.891616821289]",47
77,"[143.384338378906, 133.111267089844, 160.524078369141]",72,"[158.27294921875, 102.543960571289, 160.457229614258]",42
77,"[143.384338378906, 133.111267089844, 160.524078369141]",74,"[137.393859863281, 159.848663330078, 153.828704833984]",1
77,"[143.384338378906, 133.111267089844, 160.524078369141]",75,"[139.177734375, 150.923767089844, 155.853851318359]",3
77,"[143.384338378906, 133.111267089844, 160.524078369141]",76,"[142.160507202148, 142.335327148438, 158.860244750977]",2
77,"[143.384338378906, 133.111267089844, 160.524078369141]",78,"[147.340835571289, 121.565628051758, 163.375396728516]",52
77,"[143.384338378906, 133.111267089844, 160.524078369141]",79,"[152.297546386719, 110.439277648926, 165.796768188477]",47
77,"[143.384338378906, 133.111267089844, 160.524078369141]",80,"[154.009948730469, 99.6354827880859, 164.822769165039]",27
77,"[143.384338378906, 133.111267089844, 160.524078369141]",81,"[127.291488647461, 165.8056640625, 155.817199707031]",20
77,"[143.384338378906, 133.111267089844, 160.524078369141]",82,"[131.881317138672, 157.160125732422, 159.293716430664]",3
77,"[143.384338378906, 133.111267089844, 160.524078369141]",83,"[136.253372192383, 147.93034362793, 162.544525146484]",7
77,"[143.384338378906, 133.111267089844, 160.524078369141]",84,"[137.512908935547, 138.574401855469, 164.48161315918]",3
77,"[143.384338378906, 133.111267089844, 160.524078369141]",85,"[140.277969360352, 127.609336853027, 166.846221923828]",46
77,"[143.384338378906, 133.111267089844, 160.524078369141]",86,"[142.474761962891, 114.694999694824, 168.628967285156]",9
77,"[143.384338378906, 133.111267089844, 160.524078369141]",87,"[143.150955200195, 102.914924621582, 168.487869262695]",33
77,"[143.384338378906, 133.111267089844, 160.524078369141]",88,"[146.296234130859, 94.5201263427734, 169.774810791016]",22
77,"[143.384338378906, 133.111267089844, 160.524078369141]",89,"[123.24536895752, 163.177642822266, 160.847427368164]",7
77,"[143.384338378906, 133.111267089844, 160.524078369141]",90,"[126.428924560547, 153.634704589844, 163.887054443359]",1
77,"[143.384338378906, 133.111267089844, 160.524078369141]",91,"[129.300964355469, 144.774627685547, 166.904693603516]",4
77,"[143.384338378906, 133.111267089844, 160.524078369141]",92,"[128.704620361328, 133.460098266602, 168.202728271484]",4
77,"[143.384338378906, 133.111267089844, 160.524078369141]",94,"[139.751235961914, 109.109580993652, 176.829193115234]",6
77,"[143.384338378906, 133.111267089844, 160.524078369141]",95,"[142.112106323242, 98.2465896606445, 177.792465209961]",10
77,"[143.384338378906, 133.111267089844, 160.524078369141]",96,"[145.032943725586, 88.1519393920898, 178.122940063477]",6
77,"[143.384338378906, 133.111267089844, 160.524078369141]",99,"[121.933197021484, 140.269653320313, 171.596832275391]",2
77,"[143.384338378906, 133.111267089844, 160.524078369141]",100,"[125.119987487793, 126.575744628906, 176.024719238281]",1
77,"[143.384338378906, 133.111267089844, 160.524078369141]",102,"[135.048889160156, 103.178604125977, 186.348114013672]",8
77,"[143.384338378906, 133.111267089844, 160.524078369141]",103,"[138.054092407227, 90.9049072265625, 185.148300170898]",5
77,"[143.384338378906, 133.111267089844, 160.524078369141]",104,"[139.82746887207, 80.8504486083984, 184.762222290039]",8
78,"[147.340835571289, 121.565628051758, 163.375396728516]",11,"[138.115783691406, 166.815368652344, 110.192565917969]",5
78,"[147.340835571289, 121.565628051758, 163.375396728516]",12,"[142.168121337891, 181.290649414063, 112.606002807617]",3
78,"[147.340835571289, 121.565628051758, 163.375396728516]",13,"[141.510070800781, 183.282073974609, 121.512069702148]",8
78,"[147.340835571289, 121.565628051758, 163.375396728516]",19,"[134.525161743164, 137.630401611328, 79.4138793945313]",21
78,"[147.340835571289, 121.565628051758, 163.375396728516]",20,"[139.903259277344, 145.456604003906, 83.0818939208984]",13
78,"[147.340835571289, 121.565628051758, 163.375396728516]",22,"[144.041473388672, 150.005645751953, 101.785850524902]",1
78,"[147.340835571289, 121.565628051758, 163.375396728516]",23,"[149.880966186523, 157.535461425781, 109.604438781738]",1
78,"[147.340835571289, 121.565628051758, 163.375396728516]",37,"[146.930099487305, 62.2486381530762, 141.753280639648]",3
78,"[147.340835571289, 121.565628051758, 163.375396728516]",39,"[145.143127441406, 70.3753051757813, 155.929061889648]",5
78,"[147.340835571289, 121.565628051758, 163.375396728516]",40,"[143.513229370117, 74.7163467407227, 163.437545776367]",6
78,"[147.340835571289, 121.565628051758, 163.375396728516]",41,"[146.961120605469, 174.306671142578, 123.760581970215]",1
78,"[147.340835571289, 121.565628051758, 163.375396728516]",45,"[156.297119140625, 140.182327270508, 136.509704589844]",5
78,"[147.340835571289, 121.565628051758, 163.375396728516]",48,"[162.016784667969, 110.453544616699, 141.470611572266]",1
78,"[147.340835571289, 121.565628051758, 163.375396728516]",55,"[158.1484375, 122.993423461914, 146.970474243164]",17
78,"[147.340835571289, 121.565628051758, 163.375396728516]",56,"[162.753692626953, 109.85758972168, 149.125045776367]",8
78,"[147.340835571289, 121.565628051758, 163.375396728516]",57,"[141.585845947266, 172.507766723633, 137.766143798828]",45
78,"[147.340835571289, 121.565628051758, 163.375396728516]",58,"[145.272644042969, 165.029968261719, 141.507080078125]",46
78,"[147.340835571289, 121.565628051758, 163.375396728516]",59,"[147.387954711914, 154.761169433594, 144.278991699219]",67
78,"[147.340835571289, 121.565628051758, 163.375396728516]",60,"[148.658752441406, 145.612274169922, 144.978363037109]",34
78,"[147.340835571289, 121.565628051758, 163.375396728516]",61,"[152.337371826172, 136.531280517578, 148.623443603516]",33
78,"[147.340835571289, 121.565628051758, 163.375396728516]",62,"[153.248168945313, 128.083526611328, 150.412384033203]",51
78,"[147.340835571289, 121.565628051758, 163.375396728516]",63,"[156.858428955078, 120.272644042969, 153.920471191406]",46
78,"[147.340835571289, 121.565628051758, 163.375396728516]",64,"[159.923980712891, 106.975082397461, 154.952331542969]",33
78,"[147.340835571289, 121.565628051758, 163.375396728516]",65,"[137.131286621094, 170.852294921875, 144.319641113281]",1
78,"[147.340835571289, 121.565628051758, 163.375396728516]",66,"[142.332489013672, 161.687164306641, 147.960601806641]",1
78,"[147.340835571289, 121.565628051758, 163.375396728516]",67,"[144.785705566406, 151.356658935547, 150.416473388672]",2
78,"[147.340835571289, 121.565628051758, 163.375396728516]",69,"[148.403366088867, 133.275024414063, 154.729370117188]",17
78,"[147.340835571289, 121.565628051758, 163.375396728516]",70,"[151.385025024414, 123.832473754883, 157.891616821289]",90
78,"[147.340835571289, 121.565628051758, 163.375396728516]",72,"[158.27294921875, 102.543960571289, 160.457229614258]",69
78,"[147.340835571289, 121.565628051758, 163.375396728516]",73,"[132.517990112305, 168.366882324219, 150.232055664063]",2
78,"[147.340835571289, 121.565628051758, 163.375396728516]",74,"[137.393859863281, 159.848663330078, 153.828704833984]",2
78,"[147.340835571289, 121.565628051758, 163.375396728516]",75,"[139.177734375, 150.923767089844, 155.853851318359]",5
78,"[147.340835571289, 121.565628051758, 163.375396728516]",76,"[142.160507202148, 142.335327148438, 158.860244750977]",4
78,"[147.340835571289, 121.565628051758, 163.375396728516]",77,"[143.384338378906, 133.111267089844, 160.524078369141]",71
78,"[147.340835571289, 121.565628051758, 163.375396728516]",79,"[152.297546386719, 110.439277648926, 165.796768188477]",83
78,"[147.340835571289, 121.565628051758, 163.375396728516]",80,"[154.009948730469, 99.6354827880859, 164.822769165039]",42
78,"[147.340835571289, 121.565628051758, 163.375396728516]",81,"[127.291488647461, 165.8056640625, 155.817199707031]",40
78,"[147.340835571289, 121.565628051758, 163.375396728516]",82,"[131.881317138672, 157.160125732422, 159.293716430664]",6
78,"[147.340835571289, 121.565628051758, 163.375396728516]",83,"[136.253372192383, 147.93034362793, 162.544525146484]",4
78,"[147.340835571289, 121.565628051758, 163.375396728516]",84,"[137.512908935547, 138.574401855469, 164.48161315918]",5
78,"[147.340835571289, 121.565628051758, 163.375396728516]",85,"[140.277969360352, 127.609336853027, 166.846221923828]",70
78,"[147.340835571289, 121.565628051758, 163.375396728516]",86,"[142.474761962891, 114.694999694824, 168.628967285156]",22
78,"[147.340835571289, 121.565628051758, 163.375396728516]",87,"[143.150955200195, 102.914924621582, 168.487869262695]",45
78,"[147.340835571289, 121.565628051758, 163.375396728516]",88,"[146.296234130859, 94.5201263427734, 169.774810791016]",41
78,"[147.340835571289, 121.565628051758, 163.375396728516]",89,"[123.24536895752, 163.177642822266, 160.847427368164]",25
78,"[147.340835571289, 121.565628051758, 163.375396728516]",90,"[126.428924560547, 153.634704589844, 163.887054443359]",2
78,"[147.340835571289, 121.565628051758, 163.375396728516]",91,"[129.300964355469, 144.774627685547, 166.904693603516]",3
78,"[147.340835571289, 121.565628051758, 163.375396728516]",92,"[128.704620361328, 133.460098266602, 168.202728271484]",3
78,"[147.340835571289, 121.565628051758, 163.375396728516]",93,"[133.421844482422, 121.468811035156, 172.495513916016]",1
78,"[147.340835571289, 121.565628051758, 163.375396728516]",94,"[139.751235961914, 109.109580993652, 176.829193115234]",8
78,"[147.340835571289, 121.565628051758, 163.375396728516]",95,"[142.112106323242, 98.2465896606445, 177.792465209961]",22
78,"[147.340835571289, 121.565628051758, 163.375396728516]",96,"[145.032943725586, 88.1519393920898, 178.122940063477]",12
78,"[147.340835571289, 121.565628051758, 163.375396728516]",99,"[121.933197021484, 140.269653320313, 171.596832275391]",2
78,"[147.340835571289, 121.565628051758, 163.375396728516]",100,"[125.119987487793, 126.575744628906, 176.024719238281]",1
78,"[147.340835571289, 121.565628051758, 163.375396728516]",101,"[130.231506347656, 114.29305267334, 183.052642822266]",1
78,"[147.340835571289, 121.565628051758, 163.375396728516]",102,"[135.048889160156, 103.178604125977, 186.348114013672]",14
78,"[147.340835571289, 121.565628051758, 163.375396728516]",103,"[138.054092407227, 90.9049072265625, 185.148300170898]",5
78,"[147.340835571289, 121.565628051758, 163.375396728516]",104,"[139.82746887207, 80.8504486083984, 184.762222290039]",10
79,"[152.297546386719, 110.439277648926, 165.796768188477]",11,"[138.115783691406, 166.815368652344, 110.192565917969]",4
79,"[152.297546386719, 110.439277648926, 165.796768188477]",12,"[142.168121337891, 181.290649414063, 112.606002807617]",4
79,"[152.297546386719, 110.439277648926, 165.796768188477]",13,"[141.510070800781, 183.282073974609, 121.512069702148]",13
79,"[152.297546386719, 110.439277648926, 165.796768188477]",19,"[134.525161743164, 137.630401611328, 79.4138793945313]",18
79,"[152.297546386719, 110.439277648926, 165.796768188477]",20,"[139.903259277344, 145.456604003906, 83.0818939208984]",10
79,"[152.297546386719, 110.439277648926, 165.796768188477]",22,"[144.041473388672, 150.005645751953, 101.785850524902]",1
79,"[152.297546386719, 110.439277648926, 165.796768188477]",23,"[149.880966186523, 157.535461425781, 109.604438781738]",1
79,"[152.297546386719, 110.439277648926, 165.796768188477]",37,"[146.930099487305, 62.2486381530762, 141.753280639648]",1
79,"[152.297546386719, 110.439277648926, 165.796768188477]",39,"[145.143127441406, 70.3753051757813, 155.929061889648]",1
79,"[152.297546386719, 110.439277648926, 165.796768188477]",40,"[143.513229370117, 74.7163467407227, 163.437545776367]",3
79,"[152.297546386719, 110.439277648926, 165.796768188477]",41,"[146.961120605469, 174.306671142578, 123.760581970215]",2
79,"[152.297546386719, 110.439277648926, 165.796768188477]",45,"[156.297119140625, 140.182327270508, 136.509704589844]",2
79,"[152.297546386719, 110.439277648926, 165.796768188477]",48,"[162.016784667969, 110.453544616699, 141.470611572266]",1
79,"[152.297546386719, 110.439277648926, 165.796768188477]",55,"[158.1484375, 122.993423461914, 146.970474243164]",15
79,"[152.297546386719, 110.439277648926, 165.796768188477]",56,"[162.753692626953, 109.85758972168, 149.125045776367]",6
79,"[152.297546386719, 110.439277648926, 165.796768188477]",57,"[141.585845947266, 172.507766723633, 137.766143798828]",26
79,"[152.297546386719, 110.439277648926, 165.796768188477]",58,"[145.272644042969, 165.029968261719, 141.507080078125]",44
79,"[152.297546386719, 110.439277648926, 165.796768188477]",59,"[147.387954711914, 154.761169433594, 144.278991699219]",56
79,"[152.297546386719, 110.439277648926, 165.796768188477]",60,"[148.658752441406, 145.612274169922, 144.978363037109]",37
79,"[152.297546386719, 110.439277648926, 165.796768188477]",61,"[152.337371826172, 136.531280517578, 148.623443603516]",22
79,"[152.297546386719, 110.439277648926, 165.796768188477]",62,"[153.248168945313, 128.083526611328, 150.412384033203]",36
79,"[152.297546386719, 110.439277648926, 165.796768188477]",63,"[156.858428955078, 120.272644042969, 153.920471191406]",39
79,"[152.297546386719, 110.439277648926, 165.796768188477]",64,"[159.923980712891, 106.975082397461, 154.952331542969]",34
79,"[152.297546386719, 110.439277648926, 165.796768188477]",65,"[137.131286621094, 170.852294921875, 144.319641113281]",1
79,"[152.297546386719, 110.439277648926, 165.796768188477]",66,"[142.332489013672, 161.687164306641, 147.960601806641]",1
79,"[152.297546386719, 110.439277648926, 165.796768188477]",67,"[144.785705566406, 151.356658935547, 150.416473388672]",1
79,"[152.297546386719, 110.439277648926, 165.796768188477]",69,"[148.403366088867, 133.275024414063, 154.729370117188]",12
79,"[152.297546386719, 110.439277648926, 165.796768188477]",70,"[151.385025024414, 123.832473754883, 157.891616821289]",83
79,"[152.297546386719, 110.439277648926, 165.796768188477]",72,"[158.27294921875, 102.543960571289, 160.457229614258]",69
79,"[152.297546386719, 110.439277648926, 165.796768188477]",73,"[132.517990112305, 168.366882324219, 150.232055664063]",1
79,"[152.297546386719, 110.439277648926, 165.796768188477]",74,"[137.393859863281, 159.848663330078, 153.828704833984]",1
79,"[152.297546386719, 110.439277648926, 165.796768188477]",75,"[139.177734375, 150.923767089844, 155.853851318359]",4
79,"[152.297546386719, 110.439277648926, 165.796768188477]",76,"[142.160507202148, 142.335327148438, 158.860244750977]",2
79,"[152.297546386719, 110.439277648926, 165.796768188477]",77,"[143.384338378906, 133.111267089844, 160.524078369141]",46
79,"[152.297546386719, 110.439277648926, 165.796768188477]",78,"[147.340835571289, 121.565628051758, 163.375396728516]",79
79,"[152.297546386719, 110.439277648926, 165.796768188477]",80,"[154.009948730469, 99.6354827880859, 164.822769165039]",45
79,"[152.297546386719, 110.439277648926, 165.796768188477]",81,"[127.291488647461, 165.8056640625, 155.817199707031]",36
79,"[152.297546386719, 110.439277648926, 165.796768188477]",82,"[131.881317138672, 157.160125732422, 159.293716430664]",8
79,"[152.297546386719, 110.439277648926, 165.796768188477]",83,"[136.253372192383, 147.93034362793, 162.544525146484]",5
79,"[152.297546386719, 110.439277648926, 165.796768188477]",84,"[137.512908935547, 138.574401855469, 164.48161315918]",5
79,"[152.297546386719, 110.439277648926, 165.796768188477]",85,"[140.277969360352, 127.609336853027, 166.846221923828]",49
79,"[152.297546386719, 110.439277648926, 165.796768188477]",86,"[142.474761962891, 114.694999694824, 168.628967285156]",13
79,"[152.297546386719, 110.439277648926, 165.796768188477]",87,"[143.150955200195, 102.914924621582, 168.487869262695]",59
79,"[152.297546386719, 110.439277648926, 165.796768188477]",88,"[146.296234130859, 94.5201263427734, 169.774810791016]",37
79,"[152.297546386719, 110.439277648926, 165.796768188477]",89,"[123.24536895752, 163.177642822266, 160.847427368164]",25
79,"[152.297546386719, 110.439277648926, 165.796768188477]",90,"[126.428924560547, 153.634704589844, 163.887054443359]",4
79,"[152.297546386719, 110.439277648926, 165.796768188477]",91,"[129.300964355469, 144.774627685547, 166.904693603516]",5
79,"[152.297546386719, 110.439277648926, 165.796768188477]",92,"[128.704620361328, 133.460098266602, 168.202728271484]",5
79,"[152.297546386719, 110.439277648926, 165.796768188477]",93,"[133.421844482422, 121.468811035156, 172.495513916016]",1
79,"[152.297546386719, 110.439277648926, 165.796768188477]",94,"[139.751235961914, 109.109580993652, 176.829193115234]",6
79,"[152.297546386719, 110.439277648926, 165.796768188477]",95,"[142.112106323242, 98.2465896606445, 177.792465209961]",14
79,"[152.297546386719, 110.439277648926, 165.796768188477]",96,"[145.032943725586, 88.1519393920898, 178.122940063477]",8
79,"[152.297546386719, 110.439277648926, 165.796768188477]",99,"[121.933197021484, 140.269653320313, 171.596832275391]",2
79,"[152.297546386719, 110.439277648926, 165.796768188477]",100,"[125.119987487793, 126.575744628906, 176.024719238281]",2
79,"[152.297546386719, 110.439277648926, 165.796768188477]",101,"[130.231506347656, 114.29305267334, 183.052642822266]",1
79,"[152.297546386719, 110.439277648926, 165.796768188477]",102,"[135.048889160156, 103.178604125977, 186.348114013672]",14
79,"[152.297546386719, 110.439277648926, 165.796768188477]",103,"[138.054092407227, 90.9049072265625, 185.148300170898]",5
79,"[152.297546386719, 110.439277648926, 165.796768188477]",104,"[139.82746887207, 80.8504486083984, 184.762222290039]",11
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",12,"[142.168121337891, 181.290649414063, 112.606002807617]",1
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",13,"[141.510070800781, 183.282073974609, 121.512069702148]",5
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",19,"[134.525161743164, 137.630401611328, 79.4138793945313]",9
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",20,"[139.903259277344, 145.456604003906, 83.0818939208984]",7
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",22,"[144.041473388672, 150.005645751953, 101.785850524902]",1
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",23,"[149.880966186523, 157.535461425781, 109.604438781738]",1
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",31,"[159.121353149414, 133.200607299805, 132.419250488281]",1
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",39,"[145.143127441406, 70.3753051757813, 155.929061889648]",1
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",45,"[156.297119140625, 140.182327270508, 136.509704589844]",3
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",48,"[162.016784667969, 110.453544616699, 141.470611572266]",1
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",55,"[158.1484375, 122.993423461914, 146.970474243164]",6
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",56,"[162.753692626953, 109.85758972168, 149.125045776367]",7
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",57,"[141.585845947266, 172.507766723633, 137.766143798828]",22
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",58,"[145.272644042969, 165.029968261719, 141.507080078125]",23
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",59,"[147.387954711914, 154.761169433594, 144.278991699219]",39
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",60,"[148.658752441406, 145.612274169922, 144.978363037109]",22
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",61,"[152.337371826172, 136.531280517578, 148.623443603516]",13
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",62,"[153.248168945313, 128.083526611328, 150.412384033203]",21
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",63,"[156.858428955078, 120.272644042969, 153.920471191406]",20
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",64,"[159.923980712891, 106.975082397461, 154.952331542969]",22
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",65,"[137.131286621094, 170.852294921875, 144.319641113281]",1
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",69,"[148.403366088867, 133.275024414063, 154.729370117188]",4
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",70,"[151.385025024414, 123.832473754883, 157.891616821289]",46
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",72,"[158.27294921875, 102.543960571289, 160.457229614258]",39
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",73,"[132.517990112305, 168.366882324219, 150.232055664063]",1
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",75,"[139.177734375, 150.923767089844, 155.853851318359]",2
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",76,"[142.160507202148, 142.335327148438, 158.860244750977]",1
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",77,"[143.384338378906, 133.111267089844, 160.524078369141]",28
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",78,"[147.340835571289, 121.565628051758, 163.375396728516]",40
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",79,"[152.297546386719, 110.439277648926, 165.796768188477]",41
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",81,"[127.291488647461, 165.8056640625, 155.817199707031]",19
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",82,"[131.881317138672, 157.160125732422, 159.293716430664]",4
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",83,"[136.253372192383, 147.93034362793, 162.544525146484]",2
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",84,"[137.512908935547, 138.574401855469, 164.48161315918]",1
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",85,"[140.277969360352, 127.609336853027, 166.846221923828]",32
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",86,"[142.474761962891, 114.694999694824, 168.628967285156]",11
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",87,"[143.150955200195, 102.914924621582, 168.487869262695]",30
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",88,"[146.296234130859, 94.5201263427734, 169.774810791016]",29
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",89,"[123.24536895752, 163.177642822266, 160.847427368164]",14
80,"[154.009948730469, 99.6354827880859, 164.822769165039]",90,"[126.428924560547, 153.634704589844, 163.887054443359]",2
